filename,y,void_pixels,void_pixels.1,void_ratio_2d,void_connectivity,num_void_components,largest_void_area,fractal_dimension,void_aspect_ratio_mean,void_aspect_ratio_median,void_aspect_ratio_max,valid_void_regions_for_ar,gray_mean,gray_std,grad_mean,grad_std,dark_ratio,lap_var
90.png,4.55674514,894250,2600669,0.3206307057584269,0.8134291599584569,1062,2115460,1.6219768774715015,4.068806080111088,3.579361901970729,15.752302277104723,1062,146.3378143310547,41.03248596191406,70.7425537109375,83.52750396728516,0.04876565466494458,588.0042724609375
91.png,2.93757256,2600669,2406716,0.2919836008871428,0.8974968380149548,549,2160020,1.4839616024489757,4.921265289894898,4.323143981655872,17.271718445263573,549,148.7961883544922,29.93671989440918,37.287330627441406,62.147525787353516,0.020565199385865134,414.965576171875
92.png,4.07514476,2406716,958955,0.3316978260493592,0.8748116439248974,323,838905,1.5417114930381517,4.468289432523773,3.834337352181457,16.893567121500357,323,148.3775177001953,34.78214645385742,49.05507278442383,74.3980484008789,0.03556793216177358,343.1868896484375
93.png,4.23004294,958955,2729435,0.3098453358737585,0.8425641204131991,560,2299724,1.5302376665777129,4.383602455356495,3.866205098377992,22.867130276526083,560,158.92726135253906,38.49842071533203,46.11986541748047,68.09416198730469,0.03662456563289126,353.30291748046875
94.png,4.46518225,2729435,2560425,0.3071980759154812,0.8521772752570375,569,2181936,1.5387308359317349,5.080039491124066,4.297158816950193,22.94868226783845,569,149.06993103027344,36.35357666015625,49.35588836669922,76.27784729003906,0.04065661860435633,509.0992736816406
95.png,4.55674514,2560425,1629569,0.3071222198558971,0.8868792913954548,461,1445231,1.5468083896632192,4.943210384254524,4.236589448291956,18.398048272883774,461,149.29083251953125,36.44773864746094,63.09246063232422,69.99573516845703,0.0329051469612655,373.1285400390625
96.png,2.8806175,1629569,2420493,0.3017986779421622,0.8650184074070861,1074,2093771,1.5956514382109217,4.838703848238343,4.28006789972052,21.94853738129477,1074,149.9569091796875,36.984859466552734,55.356422424316406,87.26712799072266,0.037439493003418124,490.2916564941406
97.png,3.80488821,2420493,2589047,0.3099878820764764,0.8636069565365171,1000,2235919,1.5958549859056674,4.248229353247738,3.6604351270036255,19.69876972037872,1000,150.58631896972656,38.664371490478516,51.93256378173828,74.45730590820312,0.04003289011657849,347.74176025390625
98.png,4.25507529,2589047,2390118,0.3090418997458094,0.8456402570919093,1049,2021180,1.583544858811442,4.137639641500177,3.6229910262828096,18.28950521234136,1049,158.98280334472656,41.14457702636719,68.3935317993164,85.53560638427734,0.0373303209123633,437.4451599121094
99.png,4.1632831,2390118,2678813,0.329108314662289,0.7938441391765682,1167,2126560,1.641709241228177,3.836977566291885,3.388558149424709,13.84557178902479,1167,160.0690155029297,46.72258377075195,79.20661163330078,97.9849853515625,0.05483356173193548,620.6686401367188
100.png,4.35204435,2678813,2904320,0.3380748224749821,0.7723212318201851,1093,2243068,1.6050122211371605,3.4388029850619835,2.94144112871206,16.859383612533822,1093,153.57171630859375,47.590457916259766,68.74125671386719,85.53457641601562,0.06097320040968534,510.6646728515625
101.png,3.04836088,1737594,2192926,0.2872514349629934,0.91089530608876,1086,1997526,1.546641357910767,4.995550503180384,4.414584620287676,19.61382851783529,1086,165.64175415039062,33.725730895996094,66.08540344238281,82.4722900390625,0.01949219136033009,443.5785217285156
102.png,3.95340116,2904320,2664829,0.3083008237308529,0.8481624899759046,1071,2260208,1.5827330107641715,4.3341182382538594,3.8107139100331486,17.840306915382463,1071,163.17164611816406,41.383750915527344,73.30535888671875,91.58788299560547,0.040860998431185326,460.4023132324219
103.png,4.19788024,2192926,2359308,0.2968892609202667,0.8818280614485264,1000,2080504,1.5755554420749476,4.635513569090788,4.051418472472268,20.139655292799485,1000,162.92367553710938,37.4675407409668,74.32098388671875,90.59712982177734,0.0296779404817493,548.7383422851562
104.png,4.27674096,2664829,2546118,0.3046367853287214,0.8609365316140101,981,2192046,1.5688063241782495,4.671359833757434,4.073423768337038,18.93902601086779,981,159.7904052734375,39.65495681762695,74.01640319824219,91.48452758789062,0.03610178399749176,554.771484375
105.png,4.43097639,2359308,3001649,0.337328783095267,0.7747714672834832,1225,2325592,1.6310263193370726,3.944700971441201,3.361898600573216,25.12741540782908,1225,154.3121795654297,48.72465515136719,83.17005157470703,105.30706024169922,0.06858565537927098,821.5331420898438
106.png,3.1030982,2546118,909685,0.309110710147439,0.8620511495737535,676,784195,1.5750686001502323,4.530227266931571,3.92590784231636,16.03124522684747,676,152.84103393554688,37.67354965209961,72.44275665283203,104.222900390625,0.04188689327703668,854.0050048828125
107.png,4.09496033,3001649,894250,0.2979343661502582,0.8989331842325972,587,803871,1.538643681590773,5.198532804945901,4.511322387246487,18.84157002372699,587,153.96923828125,32.82784652709961,62.37028884887695,92.85981750488281,0.028754530966033323,597.9572143554688
108.png,4.20479148,909685,894250,0.2979343661502582,0.8989331842325972,587,803871,1.538643681590773,5.198532804945901,4.511322387246487,18.84157002372699,587,153.96923828125,32.82784652709961,62.37028884887695,92.85981750488281,0.028754530966033323,597.9572143554688
109.png,4.15361967,894250,1737594,0.3186982189264036,0.8424839174168419,696,1463895,1.60277705774318,4.096833932555659,3.456998463948838,17.37730841454155,696,161.60707092285156,39.013790130615234,51.017765045166016,75.69117736816406,0.0375439047160212,286.9725341796875
110.png,4.48915588,894250,2638212,0.308993446304815,0.843760850151542,1009,2226020,1.595275631929049,4.385181464059207,3.828999037880385,18.20132401042907,1009,153.18980407714844,39.454410552978516,68.32763671875,85.05357360839844,0.042004902188836686,446.75494384765625
111.png,3.36238022,1737594,2593061,0.3085434296490529,0.8478628154139066,1117,2198560,1.5944404901464908,4.352492921236373,3.83475967065213,17.100113424624286,1117,157.3178253173828,40.801395416259766,76.644287109375,90.75415802001953,0.03900575035459847,611.5789794921875
112.png,3.64889618,958955,1654559,0.3091420190205713,0.8788982441847042,777,1454189,1.6037374631140884,4.510004958495195,3.8881445398058223,18.727494173301643,777,143.79530334472656,32.90329360961914,56.524871826171875,71.54374694824219,0.03046326452584724,294.1059875488281
113.png,4.0485162,2638212,415285,0.293259656803898,0.8826974246601731,458,366571,1.608394248883742,4.800954909612249,4.361774017652127,21.24687490115468,458,142.27198791503906,35.01250076293945,84.12879943847656,105.41586303710938,0.02988567296121227,1307.165283203125
114.png,3.93262247,2638212,156031,0.323542585089309,0.8655395402195718,288,135051,1.6262748241175309,4.0618020113303865,3.732982946767408,13.520433734673212,288,149.46620178222656,42.23452377319336,129.27975463867188,134.78756713867188,0.042863948936365616,2713.236328125
115.png,4.45599446,2593061,2638258,0.3573863712561579,0.7310717905527057,933,1928756,1.664459510625916,3.731874674317481,3.259790055821358,14.58554044828453,933,159.48495483398438,54.18735122680664,81.44535064697266,103.58244323730469,0.0847744655087155,575.375244140625
116.png,2.82273634,1654559,1820229,0.3456043517885623,0.8068550715322083,669,1468661,1.6528756571232242,4.098170897747621,3.555681727509308,16.282697252336774,669,151.35348510742188,45.25245666503906,75.48606872558594,86.47174835205078,0.0581540388945539,409.9057312011719
117.png,3.67166,415285,941331,0.307200853724602,0.8726441602369411,590,821447,1.5534033181263718,4.873631698024546,4.229980261881072,20.47832752382447,590,146.46360778808594,33.282447814941406,62.32085037231445,86.95462799072266,0.034162851736284604,628.3606567382812
118.png,4.0216472,156031,2689799,0.3035024201331245,0.8614026549939233,976,2317000,1.5800378957017611,4.558763922234866,4.012978174208728,16.861528942706553,976,142.0499267578125,34.531463623046875,46.25850296020508,75.7635269165039,0.03745017521943683,460.6484680175781
119.png,4.04517079,2638258,2413558,0.3156948291253691,0.8286989581356653,1025,2000113,1.6286821355300345,4.336884638132252,3.7857577062924928,17.139661345535853,1025,148.61288452148438,39.2407341003418,69.68850708007812,84.67201232910156,0.04778490896888602,465.243896484375
120.png,4.42134442,1820229,2497461,0.2909132313713613,0.8957921665243221,894,2237206,1.5395192457896378,4.968858651211157,4.337563703560879,24.6760357730851,894,135.97817993164062,29.57366943359375,44.880680084228516,71.35587310791016,0.02657077663552462,476.1142272949219
121.png,3.20920438,941331,2719193,0.3118265858077484,0.840271727678028,714,2284861,1.5640427345753989,4.514983352105589,4.01127970290149,15.965288366451707,714,152.0706329345703,39.29618835449219,61.90641403198242,79.34769439697266,0.045192938277131174,439.5900573730469
122.png,3.71670156,2689799,2393406,0.2969515458029924,0.8805501448563261,848,2107514,1.5524345289063468,4.561039109933633,3.8599566093785818,20.13512969432347,848,140.43397521972656,30.891849517822266,45.08930587768555,67.17655181884766,0.025756152599210772,399.653076171875
123.png,4.07514476,2413558,1662732,0.3097206681433081,0.8432098498134396,770,1402032,1.619459464128669,4.932416977215422,4.287370179091666,19.862455331646466,770,137.5909423828125,34.903560638427734,62.55512619018555,89.32035064697266,0.04624001996951623,613.0350952148438
124.png,4.1244364,2593061,2842805,0.3161835462945373,0.8343815351387098,897,2371984,1.5859107315327357,4.801550052744455,4.122280717983028,28.54822127546836,897,139.34364318847656,36.087646484375,54.05879592895508,75.42713165283203,0.049594427039744655,452.0110168457031
125.png,4.35204435,2497461,2929598,0.3431212435951672,0.7598383805559671,879,2226021,1.6449043443026738,4.3026493823881005,3.6225244927121136,18.222691142936565,879,147.9981231689453,47.40159606933594,67.26148223876953,93.4708480834961,0.07988086305784395,583.2391357421875
126.png,2.99318222,2719193,1169020,0.3748700884120307,0.8131049939265368,586,950536,1.617144032323924,3.698949461788382,3.14646761735474,27.467247211935987,586,151.1502227783203,53.57524871826172,105.9033203125,117.81745147705078,0.0901417130415247,1200.951904296875
127.png,3.70636046,2393406,1977419,0.2860997844072052,0.9144526273895416,727,1808256,1.5203247008805063,5.493860198778686,4.725218626681649,20.357950021520644,727,158.57614135742188,30.12847328186035,45.91423797607422,74.56488037109375,0.018898440720902052,468.41998291015625
128.png,4.07935663,1662732,2494289,0.3079515127630742,0.8719771445890994,751,2174963,1.5502445148497543,4.578734994197023,4.001267672737314,17.02208009078799,751,161.75245666503906,39.12080001831055,63.04508972167969,77.62358093261719,0.03758098100586738,295.9111022949219
129.png,4.4520531,2842805,2112361,0.2904064431716587,0.9008308712383916,658,1902880,1.5070324150964238,4.482263650572061,3.8316096640082633,22.47676921268241,658,167.32867431640625,32.576133728027344,43.445274353027344,65.51220703125,0.018944527683651374,352.77423095703125
130.png,4.32391367,2929598,2205840,0.3010214866600008,0.8685217422841185,776,1915820,1.5488536407306814,4.278402879622024,3.723613194253383,18.03417585076108,776,161.07449340820312,37.5488166809082,53.482120513916016,75.30514526367188,0.031181806085336643,440.7899475097656
131.png,3.20920438,1169020,429520,0.3007790479858546,0.864357887874837,467,371259,1.609867917413121,4.348902184228114,3.7864662434766334,14.284050490140508,467,161.85031127929688,38.318363189697266,81.21380615234375,111.98307800292969,0.029495566202263693,1101.694580078125
132.png,4.03511196,1977419,430016,0.2986222222222222,0.8657166244976932,451,372272,1.5926821925861947,4.36131918543406,3.919308723672406,16.468806689557066,451,176.21055603027344,40.72706985473633,91.80795288085938,120.27201080322266,0.03028469297522519,1151.343994140625
133.png,4.0216472,2494289,499989,0.3194815849957923,0.8152179347945655,408,407600,1.6336642089752602,3.738718410734652,3.1975776214287217,17.27085490074071,408,168.36610412597656,45.48093795776367,80.68460083007812,113.00836181640625,0.041934781368772,987.2080688476562
134.png,4.1146438,2112361,526243,0.3384179770020624,0.7700225941247675,431,405219,1.6603761011046945,3.556224571501878,3.031367663841724,12.121028821380564,431,161.61099243164062,49.834468841552734,101.85000610351562,127.51055145263672,0.06452882258970195,1421.770751953125
135.png,4.17879418,1654559,494316,0.3194213252551152,0.812308320993049,453,401537,1.6583074233932962,4.110682859816396,3.567828270796867,17.556836196792066,453,148.50460815429688,43.97212600708008,103.45850372314453,119.9999008178711,0.05556132969882554,1681.8192138671875
136.png,2.99362357,2205840,2760958,0.3066723181425482,0.8792017118695757,892,2427439,1.5444025987808567,4.694572342297676,4.158476411404639,16.23612898283552,892,145.9462890625,34.0336799621582,41.45877456665039,70.294677734375,0.036688841592308376,283.2701721191406
137.png,3.84805972,429520,2209008,0.2925255684165697,0.8933199879765035,810,1973351,1.5410544503889458,5.216034251678655,4.624012511547223,20.54855904241608,810,137.3827362060547,30.76076889038086,46.66106414794922,74.82564544677734,0.0307395154569825,458.8095703125
138.png,3.81212549,430016,2387033,0.3205172085284059,0.8145341937040669,768,1944320,1.5954801205709772,4.331956801108529,3.789773941019085,15.537662071096522,768,152.77252197265625,41.28181457519531,66.23777770996094,88.44585418701172,0.053024317699649666,502.09423828125
139.png,3.97403802,499989,495744,0.3271458088204725,0.7982910534469404,369,395748,1.6507501744353603,3.767641607166472,3.3080243491101418,13.624139176563952,369,147.28857421875,42.489070892333984,83.38028717041016,108.82080841064453,0.05974519629428416,1080.1922607421875
140.png,4.21344421,526243,2515625,0.3037136581895871,0.8606938633540373,860,2165183,1.5671938686377376,3.537111641849317,2.908630119723173,20.04785767825592,860,151.5244598388672,36.12966537475586,47.60770797729492,64.80757141113281,0.023700246676570794,394.7834777832031
141.png,3.4119147,494316,1433621,0.3133378648925102,0.844285902620009,650,1210386,1.6100437327154489,4.361192616118958,3.78781981382586,17.18478348364475,650,158.2433319091797,39.221134185791016,66.25576782226562,88.2121353149414,0.04226442141802527,580.876953125
142.png,3.84805972,2760958,860954,0.2989672750506986,0.8988366393558773,508,773857,1.5091907574848764,4.390179595305439,3.689872308441214,14.130991314600095,508,134.40509033203125,35.27338790893555,48.56580352783203,71.00286865234375,0.029206092705320486,386.56787109375
143.png,4.1015361,2209008,2419270,0.3101290641569911,0.8420374741140922,650,2037116,1.5593680418140063,4.489819472782326,3.892350502646262,17.764268214399113,650,147.4256134033203,38.67919921875,52.072120666503906,80.73906707763672,0.04646463980192269,501.6668701171875
144.png,4.23004294,2387033,956502,0.312149016659226,0.8491534779854093,432,812217,1.554281103620602,4.048692348358679,3.7047751884379103,14.814056744789802,432,154.15281677246094,40.08893585205078,68.04235076904297,83.7626724243164,0.03945070312108956,603.897705078125
145.png,4.17879418,495744,2729696,0.3252499907954725,0.8049720554962897,843,2197329,1.606737216244576,4.120311443378563,3.582176447848846,18.92492578564245,843,145.59371948242188,42.74755096435547,72.7887954711914,86.54650115966797,0.05813449728599659,589.668212890625
146.png,2.93757256,415285,2663545,0.3206801555131012,0.8149556324372218,771,2170671,1.5855555268881687,4.63675797636131,4.110042957736368,19.68417488472847,771,138.30564880371094,39.58803176879883,60.22080612182617,90.07794189453125,0.061693006431445936,578.8876953125
147.png,4.03511196,2515625,2376373,0.3061627746980209,0.8515325666467344,725,2023559,1.562863893423023,4.330455881494606,3.693961658240473,14.846645570243773,725,148.7163848876953,36.36193084716797,52.08575439453125,73.09989929199219,0.04003342872779116,378.72802734375
148.png,3.85519654,1433621,2628607,0.3362415089203665,0.7748849485678155,608,2036868,1.613855124060097,4.307084176618958,3.6231809713863874,18.77262918630326,608,133.54931640625,42.94075012207031,57.31670379638672,82.54993438720703,0.0794682179948084,545.8513793945312
149.png,4.21112505,860954,3194095,0.3606467104217251,0.7235373399977145,853,2311047,1.6002715913598209,3.7109324809062296,3.1237868404847213,19.37952320909817,853,130.99737548828125,46.550697326660156,51.412445068359375,74.3851547241211,0.10026060107989714,452.0238037109375
150.png,4.14414414,2419270,3119181,0.3514791523206926,0.7437231119322668,750,2319807,1.6014960285881357,3.67280182111918,3.14721970775892,25.093464000215224,750,139.83651733398438,48.10551452636719,53.8826904296875,75.84390258789062,0.08795312972533444,417.6916198730469
151.png,3.20920438,956502,442019,0.2888693993931389,0.903366144894224,374,399305,1.549797381588002,4.887980283980343,4.318958282632359,25.63059789203851,374,169.05580139160156,35.139976501464844,68.7369155883789,105.24407196044922,0.020204003130347124,964.8655395507812
152.png,3.4119147,2729696,2394416,0.3186996120499699,0.8220593246954581,565,1968352,1.5622843201580212,4.002594953857031,3.6807189954124286,16.19255992225369,565,160.9607696533203,42.93901443481445,50.538516998291016,71.41626739501953,0.05074225097629473,372.83154296875
153.png,3.9808857,2663545,2449100,0.3119394171900259,0.8384520844391817,686,2053453,1.5513156546318965,4.752806605984195,4.096634764879536,20.476155108076185,686,157.39645385742188,41.39374923706055,71.16714477539062,88.40289306640625,0.046531568202078495,575.2157592773438
154.png,3.86942062,2376373,2728268,0.3284725456192471,0.7956223508834176,848,2170671,1.6264999913498503,3.877919915423352,3.170484612289684,25.20347708436686,848,151.8224639892578,46.01012420654297,74.58567810058594,90.70025634765625,0.057362163347322304,618.7342529296875
155.png,4.28274428,2628607,450043,0.2950666295136783,0.8846088040476132,417,398112,1.582651379481382,4.7822150765848885,4.270847581883481,14.652950400818131,417,174.2694091796875,39.34526062011719,89.23326873779297,117.5053939819336,0.028142770655460336,1255.3795166015625
156.png,2.8806175,3194095,2334022,0.2987729813972689,0.8739424906877484,621,2039801,1.5448586117033287,5.015486088579722,4.314854959761425,19.282314401491902,621,150.6580352783203,34.85614013671875,43.54195022583008,74.08235931396484,0.033223033398358325,465.3483581542969
157.png,3.93262247,156031,1600487,0.2916746397182989,0.9197213098263216,470,1472002,1.493126786669999,4.87534876275749,4.216725771779212,17.144527745060962,470,154.334228515625,28.95811653137207,33.286094665527344,59.11571502685547,0.019588991110284767,216.17648315429688
158.png,4.00812151,3119181,2577134,0.3028754987872095,0.8627999164963871,576,2223551,1.5231265440534176,4.670995260960372,3.961011746528979,21.652382984325403,576,151.4656219482422,37.666812896728516,43.216758728027344,73.20259857177734,0.039267463973964176,438.8405456542969
159.png,4.36808019,442019,2602957,0.3069617431846999,0.8498838052261332,532,2212211,1.4939177973059383,4.058056539419126,3.3630121388859786,21.15681783620591,532,160.7235870361328,38.891719818115234,38.49413299560547,64.53520965576172,0.028796141899989167,369.7917175292969
160.png,4.24809425,2394416,2572994,0.3187844780217227,0.8459530026109661,522,2176632,1.548417993638003,3.932501797031752,3.266152141630561,22.07899019763075,522,157.7032470703125,42.55546188354492,43.105892181396484,58.099124908447266,0.04481546513704886,258.969970703125
161.png,3.28656887,2449100,2447881,0.3054292056670353,0.8565498077725183,526,2096732,1.5237769739621532,4.951975682407285,4.4248294808779605,23.303787812008977,526,159.8329315185547,37.76381301879883,47.295230865478516,76.00813293457031,0.038861432273804834,470.1150817871094
162.png,4.06436548,2728268,2552424,0.3184733387143725,0.8214669663034041,709,2096732,1.555504470360719,4.329614457837064,3.784795803057507,17.354373307203925,709,154.39175415039062,42.818973541259766,71.46416473388672,86.41149139404297,0.051023446235216374,546.8448486328125
163.png,4.34097781,450043,2566636,0.3225210827639616,0.8144127176584447,671,2090301,1.5598411079284529,4.540546484525915,3.86759146507194,18.769635696157632,671,140.96778869628906,41.405120849609375,64.12789916992188,84.44700622558594,0.06411228728005448,672.7011108398438
164.png,4.4520531,2334022,1911915,0.3521800397877984,0.7797851891951264,590,1490883,1.6246997123807905,3.982391792186411,3.5682585193575425,16.496355937733426,590,146.3700408935547,48.941097259521484,76.66295623779297,87.87811279296875,0.0797172814992507,447.23004150390625
165.png,4.50280062,1600487,2541054,0.3199866920602172,0.816542269467709,637,2074878,1.579304031270904,4.375940854268211,3.845864764445504,16.316603287505426,637,157.3332977294922,44.13689422607422,69.9710693359375,87.47929382324219,0.05447553191962735,579.0203857421875
166.png,3.19426121,2577134,119387,0.2979542737634424,0.8762093025203749,196,104608,1.5878789420955473,4.554357668676927,4.21775637518062,10.694128694925675,196,146.98709106445312,41.086517333984375,100.10930633544922,123.6094741821289,0.053987799068388735,2096.001953125
167.png,4.1146438,2602957,404556,0.2856832144622555,0.906101998240046,331,366569,1.5376484514157265,5.0769888630331055,4.554943241474068,17.277988831526468,331,158.19601440429688,33.70145034790039,65.63886260986328,101.8072280883789,0.02158871113736625,981.5040893554688
168.png,4.1146438,2638258,2252857,0.3099515767947239,0.8422616260153218,591,1897495,1.5584085754046233,4.311073252228384,3.675678401514244,22.74577388978738,591,157.1741943359375,40.82292938232422,56.66626739501953,76.1680908203125,0.04195929365669645,407.3072509765625
169.png,4.14392418,2572994,2784771,0.3286283882042327,0.7954941357835168,620,2215269,1.551151686239724,4.174463420708318,3.514406578106551,17.15854112892107,620,154.70835876464844,44.12254333496094,64.12970733642578,83.45230102539062,0.05519491971065053,556.85498046875
170.png,4.35204435,2447881,1388398,0.3064551231539054,0.8637991411684546,531,1199297,1.573834091216056,4.808750985363304,4.138151638283555,25.177417768305457,531,163.21922302246094,41.58163070678711,78.49810791015625,93.9005126953125,0.039224889184948146,658.7362670898438
171.png,3.1947079,2552424,901792,0.2976865542063041,0.8874507646996204,748,800296,1.5634081602672132,4.847814018244391,4.235552721182428,18.12079098812752,748,142.88601684570312,32.24222946166992,68.13014221191406,87.13703155517578,0.02967488564176836,767.0626220703125
172.png,3.98428625,2566636,1947946,0.2740669225821084,0.9502044717872056,727,1850947,1.4550613893620077,4.9597553968536126,4.420585661411424,21.708380387446617,727,145.74053955078125,23.701831817626953,38.65611267089844,61.99298095703125,0.004178359090432634,403.4695129394531
173.png,4.04889143,1911915,2444620,0.3039477322596239,0.858677831319387,1064,2099141,1.581950964155428,4.3058462273054525,3.7231448363329065,17.843990849807412,1064,150.72837829589844,36.11942672729492,65.85029602050781,79.22599792480469,0.032176399766779155,487.360107421875
174.png,4.33045945,2541054,2146292,0.2924629098880303,0.8938164052235203,929,1918391,1.5503360711978724,4.560156772816586,4.01790330240945,21.74857357827611,929,147.46466064453125,31.208711624145508,55.109737396240234,71.50582885742188,0.020320932174449517,450.69921875
175.png,4.31266733,119387,2600669,0.3206307057584269,0.8134291599584569,1062,2115460,1.6005317372411187,4.068806080111088,3.579361901970727,15.752302277104729,1062,146.3378448486328,41.0324821472168,70.74253845214844,83.5274887084961,0.04876565466494458,588.0040893554688
176.png,2.93757256,404556,901792,0.2976865542063041,0.8874507646996204,748,800296,1.5634081602672132,4.847814018244391,4.235552721182428,18.12079098812752,748,142.88601684570312,32.24222946166992,68.13014221191406,87.13703155517578,0.02967488564176836,767.0626220703125
177.png,4.07514476,2252857,1947946,0.2740669225821084,0.9502044717872056,727,1850947,1.4550613893620077,4.9597553968536126,4.420585661411424,21.708380387446617,727,145.74053955078125,23.701831817626953,38.65611267089844,61.99298095703125,0.004178359090432634,403.4695129394531
178.png,4.23004294,2784771,2444620,0.3039477322596239,0.858677831319387,1064,2099141,1.581950964155428,4.3058462273054525,3.7231448363329065,17.843990849807412,1064,150.72837829589844,36.11942672729492,65.85029602050781,79.22599792480469,0.032176399766779155,487.360107421875
179.png,4.46518225,1820229,2146292,0.2924629098880303,0.8938164052235203,929,1918391,1.5503360711978724,4.560156772816586,4.01790330240945,21.74857357827611,929,147.46466064453125,31.208711624145508,55.109737396240234,71.50582885742188,0.020320932174449517,450.69921875
